201604,藏珑湖上国际社区,长沙,88.0,88.0,103.00 ㎡,开福区洪山路188号月湖公园北侧,28.246635,113.04265,【10图】最新急售、20万精装家电、湖景三房、入户花园【藏珑专卖】，长沙开福广电中心藏珑湖上国际社区二手房出售 - 长沙赶集网
201604,满庭芳湘府华城,长沙,82.0,82.0,138.00 ㎡,友谊路附近,28.1264825499,112.99703943,【6图】青园小学指标 黄金地段芙蓉南路与木莲西路湘府华城满庭芳三房，长沙天心友谊路满庭芳湘府华城二手房出售 - 长沙赶集网
201604,绿城桂花城,长沙,145.0,145.0,227.00 ㎡,长沙大道508号（万家丽路与长沙大道...,28.173836,113.04456,【8图】新环境 放心家生活在公园的感觉 你值得拥有，长沙雨花体育新城绿城桂花城二手房出售 - 长沙赶集网
201604,恒大绿洲,长沙,90.0,90.0,140.00 ㎡,雨花劳动东路820号（劳动东路与京珠...,28.163422,113.0596,【9图】均价6400买正地铁口精装现房！重要的事情说三遍！！随时看房，长沙雨花体育新城恒大绿洲二手房出售 - 长沙赶集网
201604,丽景华庭,长沙,31.8,31.8,90.22 ㎡,望城雷锋大道25号（斑马湖公园对面）,28.252025591621,113.0484179410,【6图】斑马湖畔 品质小区 丽景华庭 毛坯两房 南北通透 性价比高，长沙望城丽景华庭丽景华庭二手房出售 - 长沙赶集网
201604,鑫远杰座,长沙,56.0,56.0,86.00 ㎡,芙蓉南路西侧，与友谊路相交处,28.129477,112.99293,【4图】正地铁口旁 居家精装 实用小3房 满2年免税 随时看房，长沙天心其他鑫远杰座二手房出售 - 长沙赶集网
201604,满庭芳湘府华城,长沙,55.0,55.0,90.00 ㎡,友谊路附近,28.1264825499,112.99703943,【5图】地铁口 青园小学指标 精装全套随时看房 满庭芳湘府华城，长沙天心友谊路满庭芳湘府华城二手房出售 - 长沙赶集网
201604,湘府华城,长沙,110.0,110.0,162.00 ㎡,湘府华城芙蓉南路与韶洲路交界处(省政...,28.126536,112.99703,【11图】黄金地段 诚心出售精装四房 芙蓉南路与友谊路湘府华城四房，长沙芙蓉湘府华城二手房出售 - 长沙赶集网
201604,中建五局信合苑,长沙,39.0,39.0,75.00 ㎡,仁和医院旁,28.1330700003,113.01806,【6图】全套精装 小三房 南北通透 超高性价比，长沙雨花井湾子中建五局信合苑二手房出售 - 长沙赶集网
201604,恒盛世家,长沙,87.0,87.0,125.00 ㎡,韶山南路120号,28.132514086422,113.0104678447,【10图】井湾子大润发楼上 学区房恒盛世家 3房2厅 精装全套拎包入住，长沙雨花其他恒盛世家二手房出售 - 长沙赶集网
201604,御景龙城,长沙,110.0,110.0,228.00 ㎡,广电中心月湖公园旁,28.251917,113.04571,【7图】New(联排别墅)(产权证在手)(亏本急售)(均价4800)，长沙开福广电中心御景龙城二手房出售 - 长沙赶集网
201604,华铁佳苑,长沙,118.0,118.0,173.00 ㎡,青园路3号,28.13115,113.0054,【8图】中铁十二局单位房 学区房 4房2厅 豪华装修全套家电拎包入住，长沙天心青园华铁佳苑二手房出售 - 长沙赶集网
201604,湘林小区,长沙,150.0,150.0,178.00 ㎡,天心韶山南路658号,28.208809614848,113.0419811788,【10图】湘林小区您看过吗！真实房源独家有钥匙，长沙雨花井湾子湘林小区二手房出售 - 长沙赶集网
201604,三湘小区,长沙,63.5,63.5,126.00 ㎡,韶山路与香樟路交叉口,28.141877,113.00964,【9图】63.5万，此房只应天上有！人间难得见一回啊！，长沙雨花韶山南路三湘小区二手房出售 - 长沙赶集网
